chr19	50496259	50496259
chr19	50496281	50496281
chr19	50500750	50500751
chr19	50510972	50510992
chr19	50657787	50657787
chr19	50764005	50764005
chr19	50764017	50764017
chr19	50764079	50764079
chr19	50881820	50881820
chr19	50881822	50881822
chr19	50936300	50936303
chr19	51129052	51129052
chr19	5119101	5119101
chr19	51411541	51411541
chr19	51465200	51465200
chr19	51535460	51535460
chr19	51537903	51537903
chr19	51672628	51672628
chr19	51835892	51835892
chr19	51857614	51857614
chr19	51857874	51857874
chr19	52004791	52004791
chr19	52097560	52097560
chr19	5214343	5214343
chr19	52146955	52146955
chr19	5216822	5216822
chr19	52227137	52227137
chr19	5240194	5240194
chr19	52449072	52449072
chr19	52505642	52505642
chr19	5255992	5255992
chr19	5260880	5260880
chr19	52646638	52646638
chr19	52780711	52780711
chr19	52803670	52803671
chr19	52877717	52877717
chr19	52882656	52882656
chr19	52887146	52887146
chr19	52887246	52887246
chr19	52904915	52904915
chr19	52920006	52920006
chr19	53116646	53116648
chr19	53122361	53122361
chr19	53290036	53290037
chr19	53294840	53294840
chr19	53420810	53420810
chr19	53420812	53420812
chr19	53454475	53454475
chr19	53456490	53456490
chr19	53456645	53456645
chr19	53508276	53508276
chr19	53727100	53727100
chr19	53727145	53727145
chr19	53727910	53727911
chr19	53849632	53849632
chr19	53879562	53879564
chr19	53901310	53901311
chr19	53905130	53905130
chr19	53912805	53912805
chr19	53952583	53952583
chr19	53983591	53983591
chr19	54220020	54220020
chr19	54224286	54224286
chr19	54308775	54308775
chr19	54545084	54545084
chr19	54545085	54545085
chr19	54545390	54545390
chr19	54627040	54627043
chr19	54647078	54647078
chr19	54675747	54675749
chr19	54676814	54676814
chr19	54696292	54696292
chr19	54721156	54721156
chr19	54723856	54723856
chr19	54723888	54723888
chr19	54725530	54725530
chr19	54784300	54784300
chr19	54850233	54850233
chr19	54947093	54947093
chr19	54963814	54963815
chr19	54973989	54973991
chr19	55014674	55014674
chr19	55019356	55019356
chr19	55043907	55043907
chr19	55044229	55044230
chr19	55044241	55044241
chr19	55048345	55048345
chr19	55049104	55049104
chr19	55098821	55098821
chr19	55320239	55320239
chr19	55324674	55324674
chr19	55344186	55344186
chr19	55358736	55358736
chr19	55359244	55359245
chr19	55452194	55452194
chr19	55452195	55452195
chr19	55488343	55488343
chr19	55501348	55501348
chr19	55501349	55501349
chr19	55526103	55526103
chr19	55574429	55574429
chr19	55598003	55598003
chr19	55605658	55605658
chr19	55610067	55610067
chr19	55645330	55645337
chr19	55652162	55652162
chr19	55652163	55652165
chr19	55652163	55652174
chr19	55668722	55668722
chr19	55671091	55671091
chr19	55671153	55671153
chr19	55671974	55671994
chr19	55697753	55697753
chr19	55701177	55701177
chr19	55703237	55703237
chr19	55703327	55703329
chr19	55751715	55751716
chr19	5576966	5576966
chr19	55815386	55815386
chr19	55869880	55869903
chr19	55903158	55903158
chr19	56000430	56000430
chr19	56001420	56001420
chr19	56001802	56001802
chr19	56029616	56029616
chr19	56052337	56052337
chr19	56089908	56089908
chr19	56125165	56125165
chr19	5613397	5613398
chr19	56527179	56527179
chr19	56599438	56599440
chr19	56671273	56671281
chr19	56833010	56833010
chr19	56904509	56904509
chr19	56904510	56904510
chr19	57023026	57023027
chr19	57062145	57062145
chr19	5708480	5708480
chr19	5727414	5727414
chr19	5739321	5739321
chr19	5746121	5746121
chr19	5768331	5768331
chr19	57742514	57742514
chr19	57742531	57742531
chr19	57743088	57743088
chr19	579253	579269
chr19	57929213	57929213
chr19	57988666	57988666
chr19	58151339	58151339
chr19	5824421	5824422
chr19	5824438	5824438
chr19	582463	582464
chr19	58281192	58281192
chr19	58301767	58301767
chr19	58385869	58385869
chr19	58445088	58445088
chr19	58472949	58472950
chr19	58514095	58514095
chr19	58556881	58556884
chr19	58574712	58574712
chr19	58718360	58718360
chr19	58797583	58797583
chr19	58858232	58858232
chr19	58858615	58858615
chr19	58864609	58864609
chr19	58864879	58864879
chr19	58869516	58869520
chr19	58870088	58870088
chr19	5994824	5994826
chr19	60478	60479
chr19	60799	60799
chr19	613828	613828
chr19	615946	615946
chr19	6361845	6361845
chr19	6416443	6416443
chr19	6443473	6443473
chr19	65956	65957
chr19	6697215	6697215
chr19	6710585	6710586
chr19	6822381	6822381
chr19	6833163	6833163
chr19	6908675	6908675
chr19	6921697	6921697
chr19	6921713	6921713
chr19	6935121	6935121
chr19	7006066	7006066
chr19	7011877	7011877
chr19	7019105	7019105
chr19	7051586	7051586
chr19	7119636	7119636
chr19	7119637	7119638
chr19	7122512	7122512
chr19	7143144	7143144
chr19	7162915	7162916
chr19	7184651	7184651
chr19	7184652	7184653
chr19	7267278	7267278
chr19	7568966	7568966
chr19	7625864	7625864
chr19	7626014	7626014
chr19	76874	76874
chr19	7698226	7698226
chr19	7704816	7704825
chr19	7705019	7705020
chr19	7705060	7705063
chr19	7705236	7705236
chr19	7705300	7705300
chr19	7705355	7705356
chr19	7705440	7705440
chr19	7755241	7755241
chr19	7762381	7762389
chr19	7764364	7764367
chr19	7764364	7764368
chr19	7764545	7764545
chr19	7938306	7938306
chr19	7944349	7944349
chr19	7968968	7968968
chr19	7970823	7970823
chr19	7992250	7992250
chr19	7995987	7995987
chr19	8000052	8000052
chr19	8000053	8000053
chr19	8174318	8174318
chr19	8186281	8186281
chr19	8320657	8320666
chr19	8367262	8367262
chr19	8367981	8367981
chr19	8387620	8387627
chr19	8398950	8398961
chr19	8467538	8467538
chr19	8555873	8555875
chr19	8591233	8591233
chr19	8601051	8601051
chr19	8619302	8619302
chr19	8649943	8649943
chr19	8657074	8657074
chr19	8657127	8657128
chr19	876929	876929
chr19	8997189	8997189
chr19	9015436	9015436
chr19	9043534	9043534
chr19	9226160	9226161
chr19	9236698	9236698
chr19	9236917	9236917
chr19	9435321	9435321
chr19	9452027	9452028
chr19	9582093	9582096
chr19	9582164	9582164
chr19	9678733	9678733
chr19	9801441	9801445
