chr19	10112346	18
chr19	10112387	1
chr19	10112405	1
chr19	10112597	1
chr19	1011338	2
chr19	10114252	9
chr19	10114323	1
chr19	10114740	7
chr19	10114856	1
chr19	10114893	2
chr19	1011598	1
chr19	10116375	14
chr19	10116508	6
chr19	10116632	1
chr19	10116703	7
chr19	10116776	1
chr19	1011823	16
chr19	1011846	11
chr19	1011856	3
chr19	1011894	3
chr19	1011999	5
chr19	1012002	6
chr19	10120887	1
chr19	1012120	5
chr19	10121293	1
chr19	1012379	2
chr19	1012381	2
chr19	10124047	1
chr19	10124048	4
chr19	1012416	1
chr19	1012440	6
chr19	1012596	2
chr19	1012611	8
chr19	1012639	1
chr19	10127668	1
chr19	10129338	1
chr19	10129391	1
chr19	10129552	9
chr19	10131999	19
chr19	10132000	4
chr19	10132290	8
chr19	10132662	2
chr19	10132793	5
chr19	10132859	6
chr19	1013347	1
chr19	1013373	1
chr19	1014334	1
chr19	1014377	6
chr19	1014398	16
chr19	10153603	2
chr19	10154022	3
chr19	10155721	1
chr19	10155729	1
chr19	10155856	2
chr19	10157219	7
chr19	10157743	3
chr19	10157807	1
chr19	10160578	1
chr19	10165844	4
chr19	10165854	4
chr19	10165867	9
chr19	10165932	17
chr19	10166114	2
chr19	10166233	4
chr19	10166243	4
chr19	10166253	4
chr19	10166375	9
chr19	10166586	1
chr19	10169208	7
chr19	10169245	7
chr19	10169261	7
chr19	10169278	7
chr19	10169477	6
chr19	10169567	1
chr19	10172516	1
chr19	10176213	1
chr19	10178751	1
chr19	10179657	8
chr19	10181347	4
chr19	10197403	1
chr19	10204230	3
chr19	10204575	3
chr19	10205618	2
chr19	1021237	1
chr19	1021249	3
chr19	10216977	1
chr19	10216985	1
chr19	10216986	1
chr19	10217248	1
chr19	10218332	5
chr19	10218408	4
chr19	10218434	10
chr19	10218524	10
chr19	10220714	1
chr19	10221086	1
chr19	10221151	8
chr19	10221363	1
chr19	10221543	2
chr19	10221642	1
chr19	10224526	8
chr19	10224548	4
chr19	10224587	1
chr19	10224637	1
chr19	10225060	1
chr19	10225103	1
chr19	10225479	2
chr19	10225682	3
chr19	10225777	8
chr19	10226052	7
chr19	10226256	14
chr19	10229297	9
chr19	10229521	7
chr19	10230096	1
chr19	10246555	1
chr19	10247973	1
chr19	10247975	1
chr19	10250648	1
chr19	10250697	1
chr19	10251747	11
chr19	10254761	1
chr19	10257245	7
chr19	10260030	6
chr19	10260337	1
chr19	10260455	1
chr19	10261968	1
chr19	10262385	1
chr19	10262651	2
chr19	10264943	1
chr19	10265002	2
chr19	10265248	13
chr19	10265312	20
chr19	10265593	1
chr19	10265725	1
chr19	10267011	9
chr19	10267077	13
chr19	10267252	7
chr19	10267266	8
chr19	10271034	9
chr19	10271141	10
chr19	10273372	10
chr19	10277266	1
chr19	10283932	9
chr19	10292698	1
chr19	10305590	1
chr19	1031212	14
chr19	1032369	13
chr19	1032474	5
chr19	1032689	4
chr19	1032702	7
chr19	1032756	4
chr19	10327812	3
chr19	10327968	1
chr19	10332988	5
chr19	10334443	5
chr19	10334663	8
chr19	10335105	1
chr19	1036314	1
chr19	10363251	1
chr19	1036444	4
chr19	1036456	6
chr19	1036468	6
chr19	1036552	20
chr19	1036574	2
chr19	1036575	6
chr19	1036631	3
chr19	10369086	2
chr19	1036913	2
chr19	10369434	1
chr19	10370369	1
chr19	10370444	6
chr19	10370490	3
chr19	10370542	4
chr19	10370654	4
chr19	1037932	1
chr19	1037986	3
chr19	1038076	1
chr19	1038222	8
chr19	1038445	7
chr19	1038571	1
chr19	10385743	5
chr19	1038995	2
chr19	1039186	1
chr19	10394792	1
chr19	10395678	1
chr19	10395683	9
chr19	10395973	1
chr19	10398021	1
chr19	10398901	1
chr19	1040046	2
chr19	10402938	7
chr19	10403368	3
chr19	10403947	2
chr19	10404519	2
chr19	10407169	5
chr19	1041347	2
chr19	1041352	4
chr19	10415648	3
chr19	10415781	9
chr19	10416218	1
chr19	10416444	1
chr19	1041852	2
chr19	10419130	7
chr19	10419468	2
chr19	1042042	1
chr19	10420982	1
chr19	10421385	2
chr19	1042333	1
chr19	10425986	5
chr19	10426024	1
chr19	10426422	10
chr19	10426512	3
chr19	10426628	10
chr19	10426633	1
chr19	1042747	1
chr19	1042809	13
chr19	10428267	1
chr19	1042850	2
chr19	1043103	1
chr19	10432334	1
chr19	1043638	1
chr19	1043748	2
chr19	1043864	9
chr19	10441117	3
chr19	10444603	2
chr19	10444826	9
chr19	10446568	5
chr19	1044712	2
chr19	1044753	8
chr19	10449358	3
chr19	10449392	5
chr19	10449465	1
chr19	10449665	1
chr19	10450236	1
chr19	10450285	2
chr19	1045173	2
chr19	10461803	1
chr19	10464674	1
chr19	10464687	9
chr19	10468668	5
chr19	1047000	2
chr19	1047002	6
chr19	1047078	1
chr19	1047101	1
chr19	1047161	9
chr19	10471796	2
chr19	10472876	1
chr19	10472933	13
chr19	10473138	7
chr19	10473392	2
chr19	1047537	2
chr19	10475577	1
chr19	10475628	1
chr19	10475649	3
chr19	10475652	11
chr19	10475760	2
chr19	1047687	4
chr19	10477206	2
chr19	10477298	2
chr19	10478683	1
chr19	10478945	2
chr19	10480516	1
chr19	10489171	1
chr19	1049012	14
chr19	10491005	1
chr19	1049269	1
chr19	1049305	5
chr19	1049480	1
chr19	10503731	1
chr19	10503865	1
chr19	10503886	3
chr19	10503922	1
chr19	10506101	1
chr19	1050874	5
chr19	1051098	1
chr19	1051214	4
chr19	1052005	12
chr19	1052135	2
chr19	10527666	3
chr19	10531482	1
chr19	1053299	3
chr19	1053513	1
chr19	1053524	7
chr19	1053575	1
chr19	1053677	1
chr19	1054060	15
chr19	1054794	2
chr19	1055191	11
chr19	1056065	7
chr19	1056492	16
chr19	10568519	7
chr19	1056980	1
chr19	10577609	1
chr19	10577843	4
chr19	10578119	1
chr19	1057863	2
chr19	10579474	1
chr19	10579834	2
chr19	1058176	2
chr19	1058184	1
chr19	1059004	12
chr19	10596780	1
chr19	10599965	2
chr19	10600442	14
chr19	10602180	1
chr19	10610239	1
chr19	1061804	4
chr19	1061920	1
chr19	1062164	2
chr19	1062192	2
chr19	10624735	2
chr19	10625067	20
chr19	10628041	6
chr19	10628548	1
chr19	10628599	3
chr19	1063443	1
chr19	1063930	1
chr19	1064193	15
chr19	1064899	2
chr19	1065018	15
chr19	1065044	5
chr19	1065197	5
chr19	1065305	1
chr19	10654463	1
chr19	10654705	2
chr19	1065563	2
chr19	10659659	4
chr19	10659689	1
chr19	10659737	4
chr19	10662797	1
chr19	10662902	1
chr19	10664632	3
chr19	10664679	1
chr19	10665691	2
chr19	10665695	2
chr19	10665924	4
chr19	10665926	4
chr19	10665932	1
chr19	10665933	1
chr19	10665951	4
chr19	10666112	5
chr19	10668383	12
chr19	10668452	18
chr19	10668673	8
chr19	10668809	1
chr19	10668953	10
chr19	10669032	3
chr19	10670184	15
chr19	10670351	1
chr19	10670451	2
chr19	10670992	8
chr19	10671664	9
chr19	10672493	8
chr19	10673302	1
chr19	10675564	3
chr19	10676343	2
chr19	10676423	15
chr19	10676537	3
chr19	10676681	11
chr19	10679240	18
chr19	10679732	5
chr19	10679733	5
chr19	10683477	8
chr19	10685509	1
chr19	1068734	11
chr19	1068738	11
chr19	10687757	4
chr19	10688076	2
chr19	10689518	7
chr19	10690557	18
chr19	10692000	12
chr19	10692117	7
chr19	10692129	8
chr19	10694239	3
chr19	10694244	3
chr19	10697773	2
chr19	10697801	3
chr19	10709594	1
chr19	1071312	8
chr19	10713322	1
chr19	1073073	1
chr19	1073409	9
chr19	107381	5
chr19	10738639	20
chr19	1074000	19
chr19	1074064	21
chr19	10741622	3
chr19	10741855	1
chr19	10741907	19
chr19	10742170	19
chr19	10742287	20
chr19	10742443	19
chr19	10742463	19
chr19	1074252	19
chr19	10742996	1
chr19	107456	6
chr19	10745764	19
chr19	10748295	6
chr19	10748820	19
chr19	10752172	1
chr19	10752968	3
chr19	10753977	1
chr19	10754400	5
chr19	10754814	1
chr19	10754839	1
chr19	10754905	7
chr19	10755103	6
chr19	10763787	2
chr19	10764867	5
chr19	10764914	7
chr19	1077948	1
chr19	1077985	17
chr19	1078101	1
chr19	10787583	1
chr19	10789635	1
chr19	10793749	6
chr19	10793923	1
chr19	10794413	2
chr19	10794630	18
chr19	10795968	1
chr19	10796074	1
chr19	10801185	1
chr19	1080189	6
chr19	10802201	2
chr19	10802792	5
chr19	1080311	18
chr19	10803124	2
chr19	1080925	2
chr19	1081120	7
chr19	10812563	1
chr19	1081617	12
chr19	10817900	1
chr19	10818092	14
chr19	1081834	1
chr19	10829201	1
chr19	1083012	1
chr19	1083362	1
chr19	1083418	1
chr19	1085966	12
chr19	1086043	5
chr19	1086211	3
chr19	1086314	1
chr19	1086352	2
chr19	1086720	1
chr19	1086787	1
chr19	10870499	2
chr19	1087732	2
chr19	1088017	2
chr19	1088078	4
chr19	1088119	2
chr19	1088285	4
chr19	10883126	12
chr19	1088318	1
chr19	1088639	1
chr19	1089419	1
chr19	1090184	1
chr19	10904480	2
chr19	10904689	1
chr19	10907994	4
chr19	1090803	4
chr19	1090877	1
chr19	1090910	1
chr19	10916684	2
chr19	10922782	1
chr19	10935986	1
chr19	1093940	2
chr19	10939792	7
chr19	1094004	21
chr19	10940718	1
chr19	10941991	2
chr19	1095061	2
chr19	1095122	4
chr19	1095151	8
chr19	1095168	1
chr19	1095336	16
chr19	1095352	14
chr19	1095355	13
chr19	1095430	2
chr19	1095514	1
chr19	10960996	1
chr19	10961024	1
chr19	10961273	8
chr19	10969134	1
chr19	10970558	9
chr19	11018788	1
chr19	11019994	2
chr19	11027322	1
chr19	11027513	1
chr19	11030664	3
chr19	11031464	6
chr19	11031582	1
chr19	11032015	1
chr19	11038843	1
chr19	1103953	1
chr19	11039724	1
chr19	11039803	1
chr19	1104078	4
chr19	1106107	1
chr19	1106477	4
chr19	110651	3
chr19	1106615	13
chr19	1106845	1
chr19	110858	16
chr19	1108746	1
chr19	1108765	4
chr19	1109213	17
chr19	1109215	6
chr19	110957	4
chr19	11095894	1
chr19	11095896	4
chr19	11097709	2
chr19	111016	6
chr19	111041	4
chr19	11105608	15
chr19	11106790	8
chr19	11107133	15
chr19	1110829	18
chr19	111084	4
chr19	11113651	6
chr19	11113902	9
chr19	11113997	6
chr19	11114206	1
chr19	111157	1
chr19	111180	1
chr19	11123738	1
chr19	1112943	7
chr19	11129600	1
chr19	11130195	2
chr19	11130431	1
chr19	111323	2
chr19	11132315	3
chr19	11134090	2
chr19	111349	4
chr19	11136215	11
chr19	11136315	2
chr19	11136857	1
chr19	1113701	3
chr19	11141353	1
chr19	111437	3
chr19	11143811	1
chr19	11144702	2
chr19	11145691	6
chr19	11145853	3
chr19	111485	17
chr19	11150150	1
chr19	1115789	1
chr19	1116117	9
chr19	11168896	11
chr19	11169069	1
chr19	11169157	1
chr19	1116935	13
chr19	11169381	1
chr19	11169514	2
chr19	1116988	1
chr19	1117007	3
chr19	11170309	1
chr19	11170696	1
chr19	11170839	10
chr19	11170963	1
chr19	1118909	1
chr19	1119019	8
chr19	1119699	11
chr19	1119876	7
chr19	1119963	10
chr19	1120101	1
chr19	11210912	2
chr19	11215846	2
chr19	11216173	1
chr19	11218226	3
chr19	11221180	2
chr19	11221289	1
chr19	11221454	21
chr19	11221457	13
chr19	1122147	4
chr19	1122201	2
chr19	11224181	12
chr19	11224265	18
chr19	11224491	2
chr19	11226800	2
chr19	11226944	3
chr19	11227454	1
chr19	11227466	3
chr19	11227480	5
chr19	11227554	2
chr19	11227602	16
chr19	11230645	3
chr19	11230689	3
chr19	11230881	17
chr19	1123113	4
chr19	11233941	18
chr19	1123652	5
chr19	11238548	4
chr19	11238613	1
chr19	11238802	1
chr19	11238807	5
chr19	11238808	4
chr19	11238877	1
chr19	11240053	2
chr19	1124031	8
chr19	1124053	11
chr19	11241856	2
chr19	11241877	4
chr19	11241904	1
chr19	11241915	10
chr19	11242044	9
chr19	11242133	6
chr19	11242307	6
chr19	11242658	4
chr19	11242765	2
chr19	11258431	2
chr19	11258638	3
chr19	11258867	3
chr19	11259754	1
chr19	11266584	1
chr19	11274876	1
chr19	11275139	2
chr19	11275258	3
chr19	11275394	3
chr19	11275406	1
chr19	11275842	2
chr19	11275934	3
chr19	1127615	10
chr19	11276744	5
chr19	11277074	4
chr19	1127720	12
chr19	11277232	9
chr19	11280699	3
chr19	1128312	7
chr19	11285390	4
chr19	11286705	1
chr19	11303943	17
chr19	11304404	1
chr19	11305245	1
chr19	11310106	1
chr19	11313256	10
chr19	11314748	4
chr19	11319491	9
chr19	1131981	3
chr19	1132007	3
chr19	1132424	1
chr19	11324890	1
chr19	11324965	1
chr19	11325417	3
chr19	11325924	1
chr19	11326119	9
chr19	11326125	9
chr19	11326629	17
chr19	11327571	2
chr19	11327608	7
chr19	11327626	10
chr19	11332505	2
chr19	11332570	7
chr19	11333596	2
chr19	11333787	1
chr19	11343795	1
chr19	11347158	1
chr19	11347166	1
chr19	11347493	2
chr19	11347525	1
chr19	11347598	1
chr19	11348098	8
chr19	11348911	5
chr19	11348960	4
chr19	11350340	5
chr19	11350488	2
chr19	11356377	1
chr19	11358700	1
chr19	11358788	1
chr19	11358799	18
chr19	11362861	2
chr19	11363146	6
chr19	11406952	6
chr19	11408839	1
chr19	11409061	7
chr19	11409494	5
chr19	11409684	7
chr19	11411868	5
chr19	11436221	2
chr19	11437480	1
chr19	11446520	1
chr19	11447886	1
chr19	11453703	1
chr19	11455840	1
chr19	11456296	1
chr19	11457387	1
chr19	11458739	1
chr19	11459669	1
chr19	11460423	1
chr19	11461486	2
chr19	11462706	1
chr19	11465316	11
chr19	11465533	2
chr19	11466151	1
chr19	11470370	3
chr19	11473131	1
chr19	11473358	2
chr19	11473415	4
chr19	1147431	1
chr19	11474335	2
chr19	1149348	1
chr19	11493571	1
chr19	11493706	1
chr19	11494860	2
chr19	11507855	2
chr19	11508167	3
chr19	11508177	10
chr19	11512826	4
chr19	11512830	3
chr19	11516007	4
chr19	11526759	11
chr19	11526765	16
chr19	11527638	1
chr19	11529958	5
chr19	11541685	10
chr19	11541712	18
chr19	11541831	2
chr19	11542013	1
chr19	11546269	1
chr19	11546475	1
chr19	11556131	1
chr19	11558052	1
chr19	11558240	14
chr19	11558275	5
chr19	11558451	2
chr19	11558533	1
chr19	11559158	1
chr19	11559489	1
chr19	11559696	3
chr19	11561629	1
chr19	11562295	2
chr19	11562459	2
chr19	11569397	4
chr19	11597711	2
chr19	11598332	1
chr19	11598483	5
chr19	11598600	1
chr19	11598657	1
chr19	11607011	2
chr19	11616807	2
chr19	11617062	1
chr19	11618766	2
chr19	11618783	2
chr19	11623849	2
chr19	11624134	1
chr19	11624176	3
chr19	11624491	6
chr19	11624708	1
chr19	11639627	4
chr19	11649692	6
chr19	11650457	2
chr19	11651810	1
chr19	11657814	1
chr19	11660012	1
chr19	11660213	2
chr19	11660311	1
chr19	11660538	2
chr19	11660638	1
chr19	11660779	2
chr19	11664068	3
chr19	11670122	2
chr19	11685942	2
chr19	11687195	1
chr19	11687908	1
chr19	11688200	2
chr19	11688460	5
chr19	11688539	2
chr19	11689911	1
chr19	11708361	7
chr19	11708464	1
chr19	11725413	13
chr19	11725794	1
chr19	11725823	5
chr19	11725826	5
chr19	11727503	2
chr19	11728802	3
chr19	11729197	8
chr19	11729705	7
chr19	11763010	1
chr19	11763243	4
chr19	11776766	1
chr19	11776819	10
chr19	11776947	1
chr19	11777872	1
chr19	11777889	8
chr19	11777895	2
chr19	11778026	1
chr19	11796869	3
chr19	11797308	1
chr19	11833891	1
chr19	11833927	1
chr19	11870717	1
chr19	11870720	1
chr19	11870721	1
chr19	11878095	3
chr19	11890921	5
chr19	11891003	20
chr19	11892935	3
chr19	11893555	2
chr19	11909572	3
chr19	11909608	1
chr19	11915185	1
chr19	11917917	3
chr19	11918878	2
chr19	11941221	5
chr19	11941256	3
chr19	11941363	1
chr19	11941532	5
chr19	11941617	1
chr19	11942362	5
chr19	11942615	5
chr19	11942771	5
chr19	11943697	21
chr19	11943713	1
chr19	11943823	2
chr19	11943852	2
chr19	11944066	2
chr19	11944070	2
chr19	11944322	2
chr19	11945266	2
chr19	11945466	2
chr19	11945487	1
chr19	11946366	2
chr19	11946393	2
chr19	11979164	1
chr19	11979636	1
chr19	11980821	1
chr19	11980838	1
chr19	11980853	1
chr19	11998756	1
chr19	11998777	1
chr19	12014355	8
chr19	12014820	4
chr19	12015545	3
chr19	12016197	1
chr19	12016617	1
chr19	12025371	2
chr19	12058336	1
chr19	12058341	1
chr19	12058342	1
chr19	12058536	2
chr19	12059461	1
chr19	12059645	2
chr19	12061271	1
chr19	12061272	1
chr19	1207238	3
chr19	1207280	1
chr19	12076060	2
chr19	12088164	1
chr19	12089363	1
chr19	12089364	1
chr19	12089549	1
chr19	12089709	1
chr19	12089743	1
chr19	12089805	1
chr19	12089903	2
chr19	12089947	1
chr19	12089983	1
chr19	12090054	2
chr19	12090312	1
chr19	12090404	1
chr19	12090662	1
chr19	12090765	9
chr19	12090847	1
chr19	12094367	1
chr19	12146370	2
chr19	12146429	1
chr19	12154799	2
chr19	12157253	2
chr19	12157334	11
chr19	12157507	2
chr19	12167114	1
chr19	12185102	3
chr19	1218523	7
chr19	12186148	2
chr19	12186611	1
chr19	12186732	2
chr19	12186761	4
chr19	12186857	4
chr19	12186921	3
chr19	12186922	3
chr19	12187151	1
chr19	12187210	2
chr19	12187560	1
chr19	12187861	4
chr19	12188266	1
chr19	12188317	1
chr19	1219274	9
chr19	1219553	6
chr19	1220321	6
chr19	12207546	1
chr19	1221161	4
chr19	1221272	1
chr19	1222012	3
chr19	12222381	11
chr19	12222861	7
chr19	12223695	1
chr19	12224172	2
chr19	12224324	1
chr19	12225324	1
chr19	12247674	1
chr19	12247731	2
chr19	12253327	2
chr19	12253490	2
chr19	12256358	21
chr19	12256912	4
chr19	12267292	1
chr19	1228191	6
chr19	12297369	2
chr19	12299902	1
chr19	1230677	1
chr19	1231142	16
chr19	1233706	1
chr19	1234248	1
chr19	1235487	1
chr19	12359150	1
chr19	12359182	1
chr19	12359337	1
chr19	12359445	3
chr19	12383540	7
chr19	12384580	7
chr19	12385749	8
chr19	12385895	2
chr19	12385989	1
chr19	12395258	1
chr19	12395479	10
chr19	12395496	2
chr19	12402112	5
chr19	12405552	8
chr19	1244900	3
chr19	12461421	2
chr19	12461556	1
chr19	12461726	1
chr19	12474325	1
chr19	12484469	1
chr19	1248602	1
chr19	1248920	1
chr19	12490809	1
chr19	12491498	7
chr19	12491639	9
chr19	12491654	9
chr19	12491779	9
chr19	12491949	9
chr19	12491955	9
chr19	12492036	6
chr19	12492039	6
chr19	12492061	4
chr19	1250109	2
chr19	12501593	1
chr19	12501907	1
chr19	12502322	1
chr19	12502457	14
chr19	12502493	5
chr19	12502787	5
chr19	12503054	2
chr19	12503074	1
chr19	12503077	1
chr19	12503408	3
chr19	12503538	1
chr19	1250397	2
chr19	12504092	6
chr19	1251781	11
chr19	1251948	1
chr19	12540784	1
chr19	12540818	3
chr19	12540971	13
chr19	12541214	16
chr19	1254122	7
chr19	12541250	2
chr19	12541532	18
chr19	12541542	16
chr19	12541543	2
chr19	12541544	16
chr19	12541547	5
chr19	12541738	1
chr19	12541795	16
chr19	12542355	16
chr19	12542653	15
chr19	12542654	15
chr19	12542772	4
chr19	12542828	3
chr19	12542848	4
chr19	12542851	4
chr19	12543121	1
chr19	12543251	7
chr19	12543333	1
chr19	1254342	1
chr19	12543725	3
chr19	12543866	16
chr19	1255002	1
chr19	1255080	1
chr19	12551616	4
chr19	12551671	10
chr19	12551674	10
chr19	12551715	13
chr19	12551729	2
chr19	12551789	15
chr19	12551895	4
chr19	12551946	2
chr19	1256998	10
chr19	12572300	4
chr19	1257537	3
chr19	12576049	5
chr19	12576093	1
chr19	1258287	3
chr19	1258500	1
chr19	12618930	3
chr19	12619181	6
chr19	12619227	2
chr19	12619327	3
chr19	12619359	2
chr19	12638887	1
chr19	12661335	1
chr19	12662323	1
chr19	1268178	5
chr19	12689741	1
chr19	12691185	3
chr19	12691335	1
chr19	12692001	6
chr19	12693748	2
chr19	12707904	7
chr19	12707978	8
chr19	1271274	21
chr19	1271529	12
chr19	1272040	7
chr19	12720631	3
chr19	1272346	2
chr19	12738544	1
chr19	1274539	1
chr19	1274601	1
chr19	12754129	12
chr19	12754137	12
chr19	12754294	1
chr19	12754590	1
chr19	12754689	1
chr19	12754898	2
chr19	12760287	8
chr19	12760664	4
chr19	12768391	11
chr19	12768843	5
chr19	12768948	2
chr19	12772090	4
chr19	12772165	4
chr19	12772263	3
chr19	1277275	21
chr19	12774208	7
chr19	1277427	1
chr19	12775642	1
chr19	12775699	1
chr19	12780179	1
chr19	12783664	1
chr19	12783946	1
chr19	1278665	1
chr19	12790936	1
chr19	12799076	1
chr19	12800697	1
chr19	12800806	1
chr19	12807312	1
chr19	12811045	5
chr19	12811379	4
chr19	12814226	1
chr19	12822457	1
chr19	12826192	3
chr19	12845516	1
chr19	12874155	1
chr19	12875807	1
chr19	12876750	1
chr19	12876964	11
chr19	12877042	2
chr19	12878951	1
chr19	12917761	3
chr19	12921192	1
chr19	12921258	1
chr19	12923928	1
chr19	12939792	20
chr19	12945266	1
chr19	12958282	1
chr19	12958360	11
chr19	12958697	12
chr19	12963143	17
chr19	12963285	8
chr19	12975599	12
chr19	12981990	1
chr19	12985576	12
chr19	12986777	3
chr19	12989560	18
chr19	12996468	1
chr19	12996740	15
chr19	1299955	6
chr19	13002033	9
chr19	13002255	1
chr19	13002400	2
chr19	13002563	2
chr19	13002918	1
chr19	13007184	1
chr19	13008607	6
chr19	13010520	16
chr19	13010643	6
chr19	13011255	1
chr19	13015530	2
chr19	13029188	10
chr19	13030125	1
chr19	13030147	1
chr19	13030148	3
chr19	13030280	2
chr19	13035006	2
chr19	13035359	1
chr19	13035701	2
chr19	13039284	20
chr19	13039513	1
chr19	13044544	17
chr19	13054781	12
chr19	13056750	1
chr19	13059563	1
chr19	13064338	3
chr19	13065096	1
chr19	13065322	1
chr19	13081320	1
chr19	13083967	1
chr19	13192651	1
chr19	13207146	1
chr19	13208737	8
chr19	13220676	10
chr19	13220703	2
chr19	13226900	3
chr19	13227626	3
chr19	13246473	1
chr19	13246507	1
chr19	13246610	1
chr19	13246731	1
chr19	13247047	1
chr19	13247224	1
chr19	13249244	6
chr19	13251982	8
chr19	13255536	17
chr19	13260256	1
chr19	13261281	1
chr19	13264398	2
chr19	13264721	1
chr19	13269071	1
chr19	13269181	1
chr19	13317908	1
chr19	13317980	7
chr19	13319693	7
chr19	13322848	2
chr19	13323124	19
chr19	13325229	5
chr19	13325428	1
chr19	13335432	3
chr19	13341037	9
chr19	13345657	1
chr19	13346408	2
chr19	13355900	4
chr19	13356150	10
chr19	13368031	1
chr19	13373477	1
chr19	13387904	6
chr19	13394317	1
chr19	13397560	2
chr19	13409390	3
chr19	13409472	3
chr19	13409696	2
chr19	13409740	1
chr19	13411482	21
chr19	13414594	10
chr19	13414796	2
chr19	13418707	9
chr19	13440982	1
chr19	13443770	19
chr19	13445144	5
chr19	13445208	13
chr19	13470522	5
chr19	13476309	1
chr19	13476394	1
chr19	1357082	19
chr19	1358726	16
chr19	1360338	2
chr19	1360575	19
chr19	13616693	7
chr19	1364306	2
chr19	1366422	17
chr19	1366994	1
chr19	1367014	1
chr19	1367226	5
chr19	1371354	3
chr19	1376567	2
chr19	1376723	7
chr19	1377158	4
chr19	1377173	5
chr19	1383649	1
chr19	13858598	2
chr19	13858742	1
chr19	13858862	1
chr19	13865070	4
chr19	13865275	2
chr19	13865276	2
chr19	13866957	4
chr19	13868408	1
chr19	13868669	11
chr19	13873706	1
chr19	13875162	1
chr19	13875186	4
chr19	13875210	4
chr19	13875234	2
chr19	13875258	3
chr19	13875626	1
chr19	1387840	1
chr19	13879042	1
chr19	13879282	1
chr19	13879622	4
chr19	13883099	13
chr19	13885024	4
chr19	13885127	7
chr19	13885215	1
chr19	13885309	12
chr19	1388538	13
chr19	13885437	14
chr19	13885484	14
chr19	13885614	2
chr19	13889368	3
chr19	13889445	6
chr19	13889589	3
chr19	1389045	3
chr19	1389064	8
chr19	13891058	12
chr19	1389203	1
chr19	1389280	1
chr19	1389517	8
chr19	13899980	2
chr19	13900059	1
chr19	13900866	3
chr19	13900981	3
chr19	1390757	1
chr19	1390839	3
chr19	13910539	1
chr19	1391059	3
chr19	1391235	6
chr19	1391361	1
chr19	1393149	1
chr19	13934296	1
chr19	13936385	3
chr19	13941022	1
chr19	13941597	4
chr19	13942221	1
chr19	13942587	5
chr19	1394437	1
chr19	1394442	1
chr19	1394530	2
chr19	13947292	14
chr19	13947296	1
chr19	13947502	1
chr19	1395500	3
chr19	1397443	5
chr19	1397504	3
chr19	13985711	1
chr19	13988040	4
chr19	13988416	6
chr19	1399056	10
chr19	13993457	1
chr19	1399476	5
chr19	14000170	9
chr19	14000196	1
chr19	14000400	9
chr19	14000870	8
chr19	14003896	8
chr19	14003969	1
chr19	14006565	1
chr19	14015711	9
chr19	14015815	2
chr19	14016833	3
chr19	14020573	6
chr19	14020934	1
chr19	14023495	4
chr19	14024234	2
chr19	14024399	1
chr19	14029269	6
chr19	14030659	1
chr19	14030689	9
chr19	14031691	2
chr19	14037768	8
chr19	14038102	8
chr19	14038791	8
chr19	14040896	8
chr19	14041601	1
